doi,year,cited_by_count
https://doi.org/10.1109/tie.2023.3292870,2025,1
https://doi.org/10.1109/tie.2023.3292870,2024,5
https://doi.org/10.1109/tie.2023.3292870,2023,1
https://doi.org/10.1109/tmc.2023.3273425,2025,1
https://doi.org/10.1109/tmc.2023.3273425,2024,3
https://doi.org/10.1109/tmc.2023.3273425,2023,1
https://doi.org/10.1007/s10796-023-10393-7,2025,1
https://doi.org/10.1007/s10796-023-10393-7,2024,11
https://doi.org/10.1007/s10796-023-10393-7,2023,3
https://doi.org/10.1002/smtd.202201602,2025,6
https://doi.org/10.1002/smtd.202201602,2024,4
https://doi.org/10.1002/smtd.202201602,2023,2
https://doi.org/10.1007/s10845-023-02103-6,2025,1
https://doi.org/10.1007/s10845-023-02103-6,2024,7
https://doi.org/10.1007/s10845-023-02103-6,2023,3
https://doi.org/10.1007/s13042-022-01689-2,2025,1
https://doi.org/10.1007/s13042-022-01689-2,2024,11
https://doi.org/10.1007/s13042-022-01689-2,2023,2
https://doi.org/10.1177/10963480221130998,2025,4
https://doi.org/10.1177/10963480221130998,2024,5
https://doi.org/10.1177/10963480221130998,2023,3
https://doi.org/10.1177/10963480221130998,2022,1
https://doi.org/10.1080/13562517.2022.2042242,2025,2
https://doi.org/10.1080/13562517.2022.2042242,2024,9
https://doi.org/10.1080/13562517.2022.2042242,2023,2
https://doi.org/10.1080/13562517.2022.2042242,2022,1
https://doi.org/10.18653/v1/2024.emnlp-main.64,2025,12
https://doi.org/10.18653/v1/2024.emnlp-main.64,2024,29
https://doi.org/10.18653/v1/2024.emnlp-main.64,2023,12
https://doi.org/10.1038/s41928-024-01245-6,2025,10
https://doi.org/10.1038/s41928-024-01245-6,2024,1
https://doi.org/10.1002/adma.202408969,2025,5
https://doi.org/10.1002/adma.202408969,2024,1
https://doi.org/10.1063/5.0216631,2025,4
https://doi.org/10.1063/5.0216631,2024,6
https://doi.org/10.1016/j.cej.2024.154336,2025,5
https://doi.org/10.1016/j.cej.2024.154336,2024,4
https://doi.org/10.1002/adma.202407476,2025,9
https://doi.org/10.1002/adma.202407476,2024,4
https://doi.org/10.3390/foods13132014,2025,5
https://doi.org/10.3390/foods13132014,2024,8
https://doi.org/10.1287/trsc.2023.0278,2025,2
https://doi.org/10.1287/trsc.2023.0278,2024,9
https://doi.org/10.1016/j.ensm.2024.103591,2025,4
https://doi.org/10.1016/j.ensm.2024.103591,2024,4
https://doi.org/10.1016/j.jobe.2024.109998,2025,6
https://doi.org/10.1016/j.jobe.2024.109998,2024,2
https://doi.org/10.35833/mpce.2023.000526,2024,2
https://doi.org/10.1108/jhtt-11-2023-0363,2025,4
https://doi.org/10.1108/jhtt-11-2023-0363,2024,3
https://doi.org/10.1002/adfm.202405969,2025,5
https://doi.org/10.1002/adfm.202405969,2024,10
https://doi.org/10.1038/s41467-024-48790-4,2025,5
https://doi.org/10.1038/s41467-024-48790-4,2024,10
https://doi.org/10.1007/s12273-024-1127-4,2025,2
https://doi.org/10.1007/s12273-024-1127-4,2024,7
https://doi.org/10.1007/s12274-024-6709-z,2025,3
https://doi.org/10.1007/s12274-024-6709-z,2024,3
https://doi.org/10.1016/j.apenergy.2024.123554,2025,6
https://doi.org/10.1016/j.apenergy.2024.123554,2024,5
https://doi.org/10.1007/s40979-024-00155-6,2025,7
https://doi.org/10.1007/s40979-024-00155-6,2024,6
https://doi.org/10.1002/adfm.202404750,2025,8
https://doi.org/10.1002/adfm.202404750,2024,7
https://doi.org/10.1016/j.energy.2024.131539,2025,5
https://doi.org/10.1016/j.energy.2024.131539,2024,9
https://doi.org/10.1007/s00521-024-09827-3,2025,4
https://doi.org/10.1007/s00521-024-09827-3,2024,7
https://doi.org/10.1016/j.compstruct.2024.118182,2025,3
https://doi.org/10.1016/j.compstruct.2024.118182,2024,11
https://doi.org/10.1016/j.nanoen.2024.109680,2025,7
https://doi.org/10.1016/j.nanoen.2024.109680,2024,6
https://doi.org/10.1016/j.energy.2024.131113,2025,3
https://doi.org/10.1016/j.energy.2024.131113,2024,9
https://doi.org/10.1002/adma.202313981,2025,5
https://doi.org/10.1002/adma.202313981,2024,4
https://doi.org/10.1021/jacs.4c01550,2025,5
https://doi.org/10.1021/jacs.4c01550,2024,3
https://doi.org/10.1007/s40820-024-01397-2,2025,5
https://doi.org/10.1007/s40820-024-01397-2,2024,7
https://doi.org/10.1111/1541-4337.13352,2025,9
https://doi.org/10.1111/1541-4337.13352,2024,4
https://doi.org/10.1109/tim.2024.3391338,2025,3
https://doi.org/10.1109/tim.2024.3391338,2024,3
https://doi.org/10.1109/tim.2024.3391338,2023,1
https://doi.org/10.1016/j.tra.2024.104077,2025,3
https://doi.org/10.1016/j.tra.2024.104077,2024,7
https://doi.org/10.1016/j.engstruct.2024.118051,2025,6
https://doi.org/10.1016/j.engstruct.2024.118051,2024,6
https://doi.org/10.1109/jestpe.2024.3387428,2025,2
https://doi.org/10.1109/jestpe.2024.3387428,2024,4
https://doi.org/10.1016/j.etran.2024.100330,2025,4
https://doi.org/10.1016/j.etran.2024.100330,2024,7
https://doi.org/10.1016/j.cscm.2024.e03142,2024,6
https://doi.org/10.1016/j.desal.2024.117622,2025,2
https://doi.org/10.1016/j.desal.2024.117622,2024,5
https://doi.org/10.1016/j.trb.2024.102929,2025,7
https://doi.org/10.1016/j.trb.2024.102929,2024,3
https://doi.org/10.1021/acsaelm.4c00208,2025,5
https://doi.org/10.1021/acsaelm.4c00208,2024,7
https://doi.org/10.1016/j.cej.2024.150642,2025,4
https://doi.org/10.1016/j.cej.2024.150642,2024,8
https://doi.org/10.1002/adfm.202314596,2025,6
https://doi.org/10.1002/adfm.202314596,2024,5
https://doi.org/10.1016/j.jobe.2024.109047,2025,2
https://doi.org/10.1016/j.jobe.2024.109047,2024,9
https://doi.org/10.1016/j.jclepro.2024.141592,2025,2
https://doi.org/10.1016/j.jclepro.2024.141592,2024,9
https://doi.org/10.1016/j.jreng.2024.01.003,2025,6
https://doi.org/10.1016/j.jreng.2024.01.003,2024,5
https://doi.org/10.1016/j.engfracmech.2024.109992,2025,3
https://doi.org/10.1016/j.engfracmech.2024.109992,2024,8
https://doi.org/10.1002/nag.3720,2025,6
https://doi.org/10.1002/nag.3720,2024,9
https://doi.org/10.1016/j.jmsy.2024.02.017,2025,3
https://doi.org/10.1016/j.jmsy.2024.02.017,2024,5
https://doi.org/10.1016/j.matchar.2024.113780,2025,8
https://doi.org/10.1016/j.matchar.2024.113780,2024,4
https://doi.org/10.1007/s42235-023-00469-0,2025,2
https://doi.org/10.1007/s42235-023-00469-0,2024,9
https://doi.org/10.1016/j.engfailanal.2024.108155,2025,3
https://doi.org/10.1016/j.engfailanal.2024.108155,2024,9
https://doi.org/10.1016/j.oceaneng.2024.117151,2025,4
https://doi.org/10.1016/j.oceaneng.2024.117151,2024,8
https://doi.org/10.1002/tesq.3312,2025,4
https://doi.org/10.1002/tesq.3312,2024,9
https://doi.org/10.1016/j.cma.2024.116819,2025,5
https://doi.org/10.1016/j.cma.2024.116819,2024,7
https://doi.org/10.1177/1045389x231221129,2025,1
https://doi.org/10.1177/1045389x231221129,2024,12
https://doi.org/10.1016/j.cej.2024.149006,2025,2
https://doi.org/10.1016/j.cej.2024.149006,2024,7
https://doi.org/10.1016/j.agsy.2024.103878,2025,5
https://doi.org/10.1016/j.agsy.2024.103878,2024,7
https://doi.org/10.1016/j.ijpe.2023.109125,2025,5
https://doi.org/10.1016/j.ijpe.2023.109125,2024,8
https://doi.org/10.1016/j.ijmecsci.2024.109050,2025,4
https://doi.org/10.1016/j.ijmecsci.2024.109050,2024,10
https://doi.org/10.1016/j.conbuildmat.2024.135146,2025,2
https://doi.org/10.1016/j.conbuildmat.2024.135146,2024,9
https://doi.org/10.1016/j.jobe.2024.108518,2025,1
https://doi.org/10.1016/j.jobe.2024.108518,2024,10
https://doi.org/10.1111/ijal.12533,2025,3
https://doi.org/10.1111/ijal.12533,2024,8
https://doi.org/10.1016/j.powtec.2024.119405,2025,2
https://doi.org/10.1016/j.powtec.2024.119405,2024,7
https://doi.org/10.1016/j.powtec.2024.119405,2023,1
https://doi.org/10.1007/s10723-023-09739-x,2025,1
https://doi.org/10.1007/s10723-023-09739-x,2024,8
https://doi.org/10.1016/j.jmat.2023.11.003,2025,2
https://doi.org/10.1016/j.jmat.2023.11.003,2024,9
https://doi.org/10.1016/j.jbusres.2024.114504,2025,4
https://doi.org/10.1016/j.jbusres.2024.114504,2024,8
https://doi.org/10.1016/j.jhazmat.2024.133447,2025,3
https://doi.org/10.1016/j.jhazmat.2024.133447,2024,9
https://doi.org/10.1016/j.mechmachtheory.2023.105547,2025,2
https://doi.org/10.1016/j.mechmachtheory.2023.105547,2024,5
https://doi.org/10.1108/bfj-02-2023-0085,2025,4
https://doi.org/10.1108/bfj-02-2023-0085,2024,7
https://doi.org/10.1016/j.jobe.2024.108452,2025,4
https://doi.org/10.1016/j.jobe.2024.108452,2024,7
https://doi.org/10.1002/adfm.202313833,2025,4
https://doi.org/10.1002/adfm.202313833,2024,9
https://doi.org/10.1016/j.ijplas.2023.103858,2025,1
https://doi.org/10.1016/j.ijplas.2023.103858,2024,9
https://doi.org/10.1007/s11440-023-02179-7,2025,6
https://doi.org/10.1007/s11440-023-02179-7,2024,8
https://doi.org/10.1617/s11527-023-02283-w,2025,6
https://doi.org/10.1617/s11527-023-02283-w,2024,6
https://doi.org/10.1016/j.istruc.2023.105731,2025,4
https://doi.org/10.1016/j.istruc.2023.105731,2024,8
https://doi.org/10.1016/j.apenergy.2023.122422,2025,2
https://doi.org/10.1016/j.apenergy.2023.122422,2024,9
https://doi.org/10.1016/j.jclepro.2023.140155,2025,2
https://doi.org/10.1016/j.jclepro.2023.140155,2024,8
https://doi.org/10.1016/j.istruc.2023.105744,2025,3
https://doi.org/10.1016/j.istruc.2023.105744,2024,9
https://doi.org/10.1109/twc.2023.3336277,2024,3
https://doi.org/10.1002/smll.202307216,2025,5
https://doi.org/10.1002/smll.202307216,2024,8
https://doi.org/10.1016/j.compositesb.2023.111108,2025,1
https://doi.org/10.1016/j.compositesb.2023.111108,2024,10
https://doi.org/10.1016/j.trd.2023.103990,2025,2
https://doi.org/10.1016/j.trd.2023.103990,2024,7
https://doi.org/10.1016/j.compgeo.2023.105976,2025,5
https://doi.org/10.1016/j.compgeo.2023.105976,2024,6
https://doi.org/10.1016/j.tws.2023.111371,2025,5
https://doi.org/10.1016/j.tws.2023.111371,2024,4
https://doi.org/10.1109/tpel.2023.3330841,2025,1
https://doi.org/10.1109/tpel.2023.3330841,2024,5
https://doi.org/10.1016/j.nepr.2023.103825,2025,4
https://doi.org/10.1016/j.nepr.2023.103825,2024,9
https://doi.org/10.1109/jlt.2023.3322893,2025,2
https://doi.org/10.1109/jlt.2023.3322893,2024,5
https://doi.org/10.1016/j.scs.2023.104992,2025,2
https://doi.org/10.1016/j.scs.2023.104992,2024,6
https://doi.org/10.1016/j.radphyschem.2023.111295,2025,4
https://doi.org/10.1016/j.radphyschem.2023.111295,2024,9
https://doi.org/10.1109/tnnls.2023.3309809,2025,2
https://doi.org/10.1109/tnnls.2023.3309809,2024,10
https://doi.org/10.1109/tnnls.2023.3309809,2023,1
https://doi.org/10.1016/j.xops.2023.100363,2025,1
https://doi.org/10.1016/j.xops.2023.100363,2024,7
https://doi.org/10.1016/j.xops.2023.100363,2023,5
https://doi.org/10.1108/ijchm-10-2022-1263,2025,3
https://doi.org/10.1108/ijchm-10-2022-1263,2024,8
https://doi.org/10.1108/ijchm-10-2022-1263,2023,1
https://doi.org/10.1016/j.applthermaleng.2023.121640,2025,3
https://doi.org/10.1016/j.applthermaleng.2023.121640,2024,9
https://doi.org/10.1109/tpwrs.2023.3301303,2025,2
https://doi.org/10.1109/tpwrs.2023.3301303,2024,4
https://doi.org/10.1109/tits.2023.3295812,2025,2
https://doi.org/10.1109/tits.2023.3295812,2024,9
https://doi.org/10.1108/ijchm-09-2022-1175,2025,2
https://doi.org/10.1108/ijchm-09-2022-1175,2024,7
https://doi.org/10.1108/ijchm-09-2022-1175,2023,2
https://doi.org/10.1109/tsg.2023.3292088,2025,4
https://doi.org/10.1109/tsg.2023.3292088,2024,6
https://doi.org/10.1080/13683500.2023.2216882,2025,4
https://doi.org/10.1080/13683500.2023.2216882,2024,8
https://doi.org/10.1080/13683500.2023.2216882,2023,1
https://doi.org/10.1177/10963480231171304,2025,2
https://doi.org/10.1177/10963480231171304,2024,6
https://doi.org/10.1177/10963480231171304,2023,2
https://doi.org/10.1108/ijopm-07-2022-0434,2025,3
https://doi.org/10.1108/ijopm-07-2022-0434,2024,8
https://doi.org/10.1109/tac.2023.3264744,2025,2
https://doi.org/10.1109/tac.2023.3264744,2024,1
https://doi.org/10.1109/tac.2023.3264744,2023,3
https://doi.org/10.1109/tnnls.2023.3263966,2024,5
https://doi.org/10.1109/tnnls.2023.3263966,2023,4
https://doi.org/10.1109/tpwrs.2023.3238035,2025,3
https://doi.org/10.1109/tpwrs.2023.3238035,2024,8
https://doi.org/10.1109/tpwrs.2023.3238035,2023,4
https://doi.org/10.1177/14673584221145818,2024,7
https://doi.org/10.1177/14673584221145818,2023,5
https://doi.org/10.1177/10963480221081115,2025,3
https://doi.org/10.1177/10963480221081115,2024,5
https://doi.org/10.1177/10963480221081115,2023,2
https://doi.org/10.1177/10963480221081115,2022,3
https://doi.org/10.1021/acssensors.4c01357,2025,7
https://doi.org/10.1021/acssensors.4c01357,2024,1
https://doi.org/10.59717/j.xinn-geo.2024.100070,2025,7
https://doi.org/10.59717/j.xinn-geo.2024.100070,2024,5
https://doi.org/10.3390/ijms25168594,2025,3
https://doi.org/10.3390/ijms25168594,2024,5
https://doi.org/10.1021/acsnano.4c06339,2025,8
https://doi.org/10.1021/acsnano.4c06339,2024,3
https://doi.org/10.1109/cvpr52733.2024.00113,2025,3
https://doi.org/10.1109/cvpr52733.2024.00113,2024,4
https://doi.org/10.1016/j.apenergy.2024.124052,2025,6
https://doi.org/10.1016/j.apenergy.2024.124052,2024,6
https://doi.org/10.1016/j.gsf.2024.101898,2025,4
https://doi.org/10.1016/j.gsf.2024.101898,2024,3
https://doi.org/10.1021/jacs.4c03658,2025,5
https://doi.org/10.1021/jacs.4c03658,2024,7
https://doi.org/10.1016/j.conbuildmat.2024.137364,2025,4
https://doi.org/10.1016/j.conbuildmat.2024.137364,2024,5
https://doi.org/10.2166/aqua.2024.310,2025,3
https://doi.org/10.2166/aqua.2024.310,2024,6
https://doi.org/10.1016/j.tmp.2024.101279,2025,3
https://doi.org/10.1016/j.tmp.2024.101279,2024,6
https://doi.org/10.1021/acs.est.4c05008,2025,6
https://doi.org/10.1021/acs.est.4c05008,2024,5
https://doi.org/10.1016/j.compositesb.2024.111671,2025,4
https://doi.org/10.1016/j.compositesb.2024.111671,2024,5
https://doi.org/10.1016/j.cemconcomp.2024.105636,2025,4
https://doi.org/10.1016/j.cemconcomp.2024.105636,2024,7
https://doi.org/10.1016/j.apenergy.2024.123694,2025,3
https://doi.org/10.1016/j.apenergy.2024.123694,2024,7
https://doi.org/10.1007/s10409-023-23367-x,2025,3
https://doi.org/10.1007/s10409-023-23367-x,2024,6
https://doi.org/10.1021/acsami.4c05344,2025,6
https://doi.org/10.1021/acsami.4c05344,2024,4
https://doi.org/10.1016/j.jece.2024.113145,2025,6
https://doi.org/10.1016/j.jece.2024.113145,2024,4
https://doi.org/10.1016/j.compositesb.2024.111570,2025,4
https://doi.org/10.1016/j.compositesb.2024.111570,2024,6
https://doi.org/10.1002/adfm.202403547,2025,1
https://doi.org/10.1002/adfm.202403547,2024,5
https://doi.org/10.1002/smll.202402793,2025,5
https://doi.org/10.1002/smll.202402793,2024,4
https://doi.org/10.1016/j.carbpol.2024.122262,2025,4
https://doi.org/10.1016/j.carbpol.2024.122262,2024,6
https://doi.org/10.1016/j.jdmm.2024.100900,2025,3
https://doi.org/10.1016/j.jdmm.2024.100900,2024,5
https://doi.org/10.1016/j.tre.2024.103538,2025,4
https://doi.org/10.1016/j.tre.2024.103538,2024,3
https://doi.org/10.1016/j.tws.2024.111929,2025,4
https://doi.org/10.1016/j.tws.2024.111929,2024,6
https://doi.org/10.1016/j.radphyschem.2024.111791,2025,2
https://doi.org/10.1016/j.radphyschem.2024.111791,2024,6
https://doi.org/10.1016/j.jmst.2024.02.052,2025,3
https://doi.org/10.1016/j.jmst.2024.02.052,2024,6
https://doi.org/10.1016/j.ijhm.2024.103755,2025,6
https://doi.org/10.1016/j.ijhm.2024.103755,2024,5
https://doi.org/10.1016/j.im.2024.103961,2025,3
https://doi.org/10.1016/j.im.2024.103961,2024,14
https://doi.org/10.1109/tmi.2024.3386937,2025,4
https://doi.org/10.1109/tmi.2024.3386937,2024,5
https://doi.org/10.1109/tip.2024.3384838,2025,3
https://doi.org/10.1109/tip.2024.3384838,2024,6
https://doi.org/10.1021/acs.est.4c01197,2025,4
https://doi.org/10.1021/acs.est.4c01197,2024,6
https://doi.org/10.1016/j.trd.2024.104194,2025,6
https://doi.org/10.1016/j.trd.2024.104194,2024,3
https://doi.org/10.1002/adfm.202402716,2025,4
https://doi.org/10.1002/adfm.202402716,2024,7
https://doi.org/10.1016/j.conbuildmat.2024.136069,2025,6
https://doi.org/10.1016/j.conbuildmat.2024.136069,2024,6
https://doi.org/10.1016/j.tranpol.2024.03.016,2025,2
https://doi.org/10.1016/j.tranpol.2024.03.016,2024,6
https://doi.org/10.1016/j.biortech.2024.130634,2025,4
https://doi.org/10.1016/j.biortech.2024.130634,2024,7
https://doi.org/10.1016/j.iintel.2024.100094,2025,4
https://doi.org/10.1016/j.iintel.2024.100094,2024,4
https://doi.org/10.3390/biomimetics9030128,2025,2
https://doi.org/10.3390/biomimetics9030128,2024,5
https://doi.org/10.1080/15376494.2024.2329458,2025,6
https://doi.org/10.1080/15376494.2024.2329458,2024,5
https://doi.org/10.1080/17452759.2024.2332423,2025,5
https://doi.org/10.1080/17452759.2024.2332423,2024,5
https://doi.org/10.1016/j.measurement.2024.114509,2025,3
https://doi.org/10.1016/j.measurement.2024.114509,2024,7
https://doi.org/10.1016/j.tifs.2024.104439,2025,2
https://doi.org/10.1016/j.tifs.2024.104439,2024,8
https://doi.org/10.1016/j.eswa.2024.123550,2025,1
https://doi.org/10.1016/j.eswa.2024.123550,2024,7
https://doi.org/10.1016/j.seta.2024.103729,2025,1
https://doi.org/10.1016/j.seta.2024.103729,2024,3
https://doi.org/10.1109/tcds.2024.3376433,2025,1
https://doi.org/10.1109/tcds.2024.3376433,2024,2
https://doi.org/10.1016/j.susmat.2024.e00890,2025,3
https://doi.org/10.1016/j.susmat.2024.e00890,2024,7
https://doi.org/10.1109/tim.2024.3374322,2025,1
https://doi.org/10.1109/tim.2024.3374322,2024,4
https://doi.org/10.1109/access.2024.3373619,2025,2
https://doi.org/10.1109/access.2024.3373619,2024,8
https://doi.org/10.1016/j.rineng.2024.102013,2024,10
https://doi.org/10.1002/adfm.202400105,2025,3
https://doi.org/10.1002/adfm.202400105,2024,8
https://doi.org/10.1002/advs.202307476,2025,4
https://doi.org/10.1002/advs.202307476,2024,6
https://doi.org/10.1016/j.jechem.2024.01.064,2025,5
https://doi.org/10.1016/j.jechem.2024.01.064,2024,5
https://doi.org/10.1109/tmc.2024.3366928,2025,2
https://doi.org/10.1109/tmc.2024.3366928,2024,1
https://doi.org/10.1109/tmc.2024.3366928,2023,1
https://doi.org/10.1016/j.mtcomm.2024.108349,2025,5
https://doi.org/10.1016/j.mtcomm.2024.108349,2024,6
https://doi.org/10.1016/j.jclepro.2024.140927,2025,4
https://doi.org/10.1016/j.jclepro.2024.140927,2024,4
https://doi.org/10.1016/j.aei.2024.102409,2025,4
https://doi.org/10.1016/j.aei.2024.102409,2024,4
https://doi.org/10.1016/j.ijft.2024.100605,2025,4
https://doi.org/10.1016/j.ijft.2024.100605,2024,8
https://doi.org/10.1007/s10064-024-03571-7,2025,3
https://doi.org/10.1007/s10064-024-03571-7,2024,5
https://doi.org/10.1016/j.cej.2024.148943,2025,2
https://doi.org/10.1016/j.cej.2024.148943,2024,9
https://doi.org/10.1002/cctc.202301641,2025,2
https://doi.org/10.1002/cctc.202301641,2024,4
https://doi.org/10.1016/j.renene.2024.120029,2025,4
https://doi.org/10.1016/j.renene.2024.120029,2024,7
https://doi.org/10.1001/jamaophthalmol.2023.6319,2025,2
https://doi.org/10.1001/jamaophthalmol.2023.6319,2024,10
https://doi.org/10.1016/j.trd.2024.104058,2025,2
https://doi.org/10.1016/j.trd.2024.104058,2024,8
https://doi.org/10.1016/j.conbuildmat.2024.135116,2025,4
https://doi.org/10.1016/j.conbuildmat.2024.135116,2024,8
https://doi.org/10.1145/3627100,2025,1
https://doi.org/10.1145/3627100,2024,11
https://doi.org/10.1016/j.rse.2024.114016,2025,1
https://doi.org/10.1016/j.rse.2024.114016,2024,6
https://doi.org/10.1016/j.cemconcomp.2024.105444,2025,6
https://doi.org/10.1016/j.cemconcomp.2024.105444,2024,5
https://doi.org/10.1109/twc.2024.3349707,2024,3
https://doi.org/10.1016/j.cie.2024.109881,2025,4
https://doi.org/10.1016/j.cie.2024.109881,2024,6
https://doi.org/10.1016/j.jhazmat.2023.133258,2025,2
https://doi.org/10.1016/j.jhazmat.2023.133258,2024,4
https://doi.org/10.1016/j.ocecoaman.2024.107021,2025,2
https://doi.org/10.1016/j.ocecoaman.2024.107021,2024,8
